Fecha,Título,Enlace,Fuente,Término,Adjetivos,Sentimiento,Palabras Clave,Categoría,Dominio Limpio
02/11/25,"Muerte de estudiante de Los Andes: congresista María del Mar Pizarro, dueña de Before Club, dice que aún no les han pedido cámaras de seguridad",https://news.google.com/rss/articles/CBMinwJBVV95cUxPWnlGaF9Pb1BkLUdYSGJ4M1pDS0wtMjF6NXFPMTJ3ckp4LWJMaDg4ajQ4VjlidzRrdkV5RV85WFd6VTBubjJObzl6UnN1MjhVRkpPbnlaU1VzbzFYOXE3cUxqOHN1WlVVYlR1RWRSYjNmR09XTTNUaURJVWNmY3JuVTMzOW5fSG9EZHpuNnBtamtwdFdxcUNUSENvOEpNaVNnS3hBRmlRSk1rLW54RXRjRk9lWjhuelBTRGJoRnhwNDlaUmNRVExfR2N6ZTUxbU51ODJkZ3d5dHZuNjBITTFsVEg2TUNVQlRCdlVDM21tYjBrUWN2UWliMUdFVm96UVN3ay1wTHdIa2FHNmlxbmZJUFVYUjFiN1BpYl9PdXJ4RQ?oc=5,eltiempo.com,María del Mar Pizarro,['dueña'],Negativa,muerte,Otros,eltiempo.com
08/11/25,"Caso Jaime Esteban Moreno | María del Mar Pizarro, representante a la Cámara, aclara su vínculo con el bar Before Club: 'Estaré dispuesta a colaborar'",https://news.google.com/rss/articles/CBMikAJBVV95cUxPTkdWVWk4dGFGYVpOb3J0dU5ubkhLUDRKZ3o5a0EzU0hib1Fob21GSzZfV3lZR3JQYndodEpGNHpoNjctcXZfeVJrLTF3cEFFRnJiRXJoa01yeGlfVU1xM1VWc0UxeC1LVHhrTlIzSTFOeTBHcTNmTFB6MjhzaWtaWk1hY3ZFeXVMNDlJdC1GazZpcDBncTFQNVlqNDgzVm8yWEdmUXBja3MyaWYyLS0tUWJFTUpsSlZTT0szWlhDbHlVeXpUczY1clBMcXEwd0F0bTk3X2g2Yjk0bGNLZ050NVJGRGNVV0ZGRndZSVRnRTV1dFRzYndfM1VPMjdlZVdFUW5ELVpyQjVqdlRwbHhzQ9IBlgJBVV95cUxOTnYydFkzbTZQYUlqTlc4ZE1IMUx0MzZLRnFBVGFTSDlRU0tkeHMtUld2dkk0QnJjd3U5WC1jZnJiZHA2QzdzTkNHOGZhVFdxaVAwX1EyaGZPd2NjRzhfRjVoYXh4ODZVbUZuV1o3RmJwYWc2VnJMRGhSLThYR1A2ZFpWa0Y5ZmZ1V01kWjZTZktEeldEVHhZV3IxLUthdWZTNlcwWnNHX1pzUHVWRDhCY1lFM0ZCbXVvVi1reVhYOGdtTko5ZEQ4d3pzWWNoeWdNQk9OdHp5TDB3Y0tNY2xnMHB4ZjZ4TzVZWXNULXhVdWhUUFh0RHVtOHVMVHV1bkt4Z1Y5UWRMY0VoUVRwdWdZUDdjbHh0dw?oc=5,eltiempo.com,María del Mar Pizarro,['dispuesta'],Neutral,,Otros,eltiempo.com
09/10/25,María del Mar Pizarro pide votar en la consulta a Congreso del Pacto Histórico: “El pueblo es el que decide”,https://news.google.com/rss/articles/CBMi6gFBVV95cUxQdUtudGRDMWl5MDFmVWhtUWtZYmVhVlVfU1JsdEtlVW1wSXNKWC1WSWgxeEZLcFI4VUE0N1pmLUdDblRIek0xQ1NMd2ZYOTNaZUltOTV3RVNRLWd1VGlMbWxVLXhhUkdjSmttczdTZHFDX1RndTYyOGV0WTBsQ3hqazJrZ3RuTHoxeGZ0dEZpR1hJNmx4MEpIcjZLWVdIQVBOVktIa1VmSmkxcEtYRjJPLXlmTl9pS21OM3NZZzJLbXYzcUNHd3FWV1k2T2ZtS1REMFRhdVY2c2Y1WVVPNVBOSms0ang3elJOeEHSAe8BQVVfeXFMUEhiVnJTckxiSHhING93SEl4NmFwTlA0MEV4bGFieHhhYWZyVkNyM2dmd0RMdlRpSTAzZ1hDakZ4YzBfQ0QyUS0zbTNpb1NUSlJqbWJKUGxtN3dkTlN6c0R0d0J3V2h6WTdwUkIyd2ZtVXNRVlhmSnNhOGo4ejkwUEFZQ09DempCZ3RHTGdjN3BGTzlIU1o4VVRla1E2NTBBN210dXJsZ3ZQVjV1QXI2eEtDWjBScl92aWJEN1NQQkx3UlhHQndmbng3MWdDOEFnZmQ1NzBXN1lpRjN3dExlMUVDUkJwVGN5Uy16SEFydms?oc=5,semana.com,María del Mar Pizarro,[],Neutral,,Otros,semana.com
12/11/25,Radican queja contra congresista María del Mar Pizarro por “Ley de la noche” y Before Club,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPUWdYemhZMDNZVW5ubWNGNkdnc3hDcFVValZwRjVRMzIxQVcyTUhieTNsUkQ2RXhMdGxSX2Y1dS1vQktsbDlUR1lqUC0zdkFKRVJxUHRVclRmNHZyMzlwMEl3eW9kUERzU0tCZTVuN1BSdlVlSUlHYUtCY1FvM29OeGk5TVpUYm5ScVVLYjJIMzhIeTRQaU5HVEROODF4NDJwRjNXcEVMTl9yR2ZHeWhyMjJDY3BMSDBFMUE1cFFHRkPSAdQBQVVfeXFMUGVRQmR6TndsQS1DaGxlUzIxUHhpNnM4ZkNVNlBkSG5XeXVaNFVscmJKMXlkeWQwbmVLTlpZc1BSSVVINko2bWdpcXlhaWZ1bUVyNFA3dnJRcEZhNGZrMEFaaXZDcHdQSl9jRm5fWGh5OWNpSjZBVGV2b0RiX19FTWI3NFN3ZktmNXF4SlZNMEsxdmdOVl9IV1FCakdlNGxnZ0d5OHFOQzllYjk1VzVHeEwtSndBWnBScmJQNmR1bjhTZWJPMzdfN1hIZHBmVmFJNXVtT24?oc=5,caracol.com.co,María del Mar Pizarro,['”'],Neutral,,Interior,caracol.com.co
04/11/25,"María del Mar Pizarro, de Before Club: los ojos deben estar en negligencia de la Alcaldía, no en mí",https://news.google.com/rss/articles/CBMizgFBVV95cUxNNG5pRW9zZ0JFSy1TSUM5d2N5ZHhCS3lNSVdoX0xaMTFxQzQ5Z2RFQ3k3Y1VZSEdjSWVOM0NwOWlGRi1ZNHo3WmM5SE9VRmgzQmpCX25meGJUR1Zyd3BwaTR4cTBqOEh5TU91Rm5DSDVDT0YzUVR5S1JTbzZNbkprZkV6Zm9QaDF0MURyemJNSHcwTk9fRTh5MnB3b3lJaEpneXUyellBWi1hZnlrR21pcXhfeEt4XzlSNWRRaXo5YnItYjFPaTd4Y1h0YkZDZ9IB4gFBVV95cUxOSGFqSllXck1VbmFCUW9CLWk0TnNiTFlvLUt4Smota1JfZTJVRllkR0hqZ1NEVlNhLVFwb29WUGJ1WjR3NExqeUxFVlNPS0Q0dDhHNHZBeUNiUmpZVHdSN3ZEVEpqcVpGNlk4NUtocEVaYXZSdVRVSnF6Z1ctQUh0MGpIUHpZblVULTR4TkdvN00yYVBaTTZFRm1XZHpFZHNqVkpma0NhcThYc1AteGk3YlBpZzN1VTM2Yk9wOTdPUEtEUGRxdEN5cjVRa3M2NWhfdmtxZDVPaC1lSmY5dHRGd3VR?oc=5,caracol.com.co,María del Mar Pizarro,[],Neutral,,Otros,caracol.com.co
23/11/25,Bastante injusto que oposición no quiera discutir: María del Mar Pizarro sobre ley de financiamiento,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQQjJkWXVkS3ZGRXRqa3drek9CWHJNNFNnNWNVVXg0Sm90dGxXNlJaZDVKQ0FNQUxTazF6VFd1TVNZMG9CY1p6WXU2TmtVeDFNTkJKcUJfQV9VcnNZdVFaX05PeDRTRU91U0N5Tjg3YkZ3eWVFbU5tR243ekVUb002eTRNSm1tc2dPV184TU5yWG51T2JfWTJmOERnWS1tWGRIQlVlN2ZlQlRCeU1VV0JSZlc5UzBSd0VjR1hFSWxYekhNeWZ6N013LWFpQTBtQUp0ck9N0gHnAUFVX3lxTE1DMFRQT2VfX1RrRzNpMFpsdjVJYTRrUS1rWHdOZDFvQkNSOU04b0hMcUFmVXdlaEs5c1d6VV9JZnUta3NRWnI0ZDVtS2xNMXZFdHplSEp3d21yU2Nvb1dueEdlYzdTZTRhcXJFUUtSWWVLcl93cVBlR05Nc1ludTYzYndNdDRvQkFfRXpVNGZyNFVWOGR3LWh2aEg4T29ZS0tfU19Oell6TUNzUzVjZnhTcXpyMWhLYmtLSGdmSGZzeElEM2pjTFcyREhMMDYwZDY3UkpIdHJiUHlWWm1mSzQyTG42N3hrdw?oc=5,wradio.com.co,María del Mar Pizarro,['injusto'],Neutral,,Interior,wradio.com.co
04/11/25,Concejal Sandra Forero cuestiona el actuar de María del Mar Pizarro: ¿debe perder su investidura?,https://news.google.com/rss/articles/CBMizAFBVV95cUxOZjBEb2JRT2hJelpwTENDb2hxMTdsMXR2Qjl1RDljYTl4bFFTdzJ0TlBiS1V4RElSY244dDNWY1d6UTA1SVdUSC03UEtHSm1vT2dUaUFCLUtTYXRvMFBLQlJJdV9QaGg0RnE4Vkl6M3RIS2dNLXc3Si1QNS1kU1ZBT18zSDZZTWJMa2Q2VUd3dm50NGkxMG5va1NjTE5ETGJ2Z3ZQZWhOMTNTMXB3OGI1dkNnMkg0bmJiMWhzVjk0bHE2V2w3U2lvTWl0YjjSAeABQVVfeXFMTmdmeGd3bUlESGRSTzdKbzVGbGtTOTJrX0ZQTFR4Nlh5S29acEVMMElkXzFOcDYyMUZBQkE5UHJzWE83QjR1aTViQlBZLWxmNGlydUhENEpKYy1WYXJxZjNwc1QyY0lMYWFlaldXM2ZfbnV1ODRrT2hUdTg3dGp1TVNuMlFCVEttay1oSm12M1NPU0ZVamNQNmh1TTY2enJ0bFBrOENXTXRleGZpNlJqSXJ0WFRXWHRscG1lZHpIVDl0S1hSejFnRF9mRGFZaXd5REcydFVQYjRWRlZxa0lHOWQ?oc=5,wradio.com.co,María del Mar Pizarro,[],Negativa,dura,Otros,wradio.com.co
13/11/25,Piden investigar a María del Mar Pizarro por conflicto de interés relacionado con su bar Before,https://news.google.com/rss/articles/CBMizgFBVV95cUxNNkZJNi1MX0ZwenJGcngxTUxfYzVydHp6ZGtEbHRVaXlDWE9EM2pkUUdNQXdNTTliSjdWRzF5bGsyYnUzQ3FFYXdoZlpYYzJkckxGTGNURVRFMzRCdUR0WkZEUzJLZHAzbzlVU0E5RlVWRm5CTTJlUFZ6TE5RWWwxbF9EMHhtU2JvOEt3WDJId1Vqdkt3V1Ntd1NYMFBCd056MjdMc1p1Y0o2V083TXk4M2gzWmFHeHZ1Yy1qajJKenhWT202SWl2czNVUUNxd9IB4gFBVV95cUxPM0tfbWtTc3dNSDlNdGtCY09qUGdrUXRNM2VGOXhGWUhXTUVicnM0ZVZJUlpESHhTbDJ3bWltNXJYczBYd3dnR1NjMzl0NUJ6MXJ6eGxOUDQwQmF5ZHU2bnB3cnF1RDRiTWUwd0tZMkhKZ2FuZm9LbjE2WEUydmRSejZhQ1BxREV4ZXVwazFLanZSSTdSUGUwZVhSVFVSYmotbWp4MWltLUxuYXZuZ0VuNFdjcjdkN1hPUXFJSmhqc09kQ2k2OUtPd2VLMmFuZnhfcFZ5d2liSHNqb2VuU2xVMm5B?oc=5,wradio.com.co,María del Mar Pizarro,['relacionado'],Neutral,,Otros,wradio.com.co
04/11/25,Alcaldesa de Barrios Unidos denunció amenazas tras publicación de pareja de María del Mar Pizarro,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOU1BhNDJkbFI3VWxGRnBWX0tKUzhKLVRnd3JEZ0YtN253cVRCelZFa3ZNNV9tNUtRSjhoYTFMUFdUWXpINWFYUHF1c201QlB4UlN5ZUtKVWM0bGU4OEhJQmlXeFVYRVdpbzd3WS03QmxENkFNTHdEWWd0a0Z6TGNWbThudzZheVBtajNya2N0di16YVM3NmN4OXNqNGhoUks3VUhzTzZrN1FmV09TaHgwbG9NV1d2LWJRZFducnhhYkhzRV9hbFJzSWMtam8zZ1hEV09oVtIB6AFBVV95cUxOc3pzZUpyVnhPLVB5MG1ZYU9Wa2VidUQ0Qk1nQWR6bS1pcUVJdjhoMmFRM01pT01rbVFkbEtaLV9hZElhelo0cFRFTEhzb1pOQlZjaDhhd0hhTklhS3RaY2NNUDZsQ1NXM3ZHQURsQVdNSjR5cldiN1pLaFRmUld0a0E3M1ZQeEg3NUdkb0hPRE1raFgyZHoxVU52Ym1HT0VJc0ZKZFpzbGZ6a2F5U3AyNHVfS2djd2FGVkF4NktseFNYdjY0TktSNENnMmZxQ1Z2ZEJCS3c1cHpENWdOUFF0d0tQRXN6SXVH?oc=5,wradio.com.co,María del Mar Pizarro,[],Neutral,,Otros,wradio.com.co
04/11/25,¿Conflicto de interés de María del Mar Pizarro por participar en mesas técnicas de Ley de la Noche?,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPTUhKU21Zc0oxRHpZTExTZU5JbFVmRDZzR0ZoOXNaeFQtV1J0c2dsdU1Qc2tWTWd4VXFDV0tyanJqU3hRcjhkY3p0cHE5Q0dWZE1IaGFJdlIzZWlBZGxVSWwzVmZOTDNGSnFKcndQZGprby1sOFFDLWNyZ3hENW81Q2M4VXF3MU9PRkg5UTloLUtPRUtBaUNoSnV6UFVZQ3BwZzdVSy1wSnB4Y29UWXNmRGpCRzE4eUNRNi1wZHNjc2xkdDc2ektEYnc5UkJwMk950gHkAUFVX3lxTE9ndUhZd0J6WHhEejVZMnBkS1g5ZXc5NlNfaFZNT09JYUFaQXZXNEFZU1VsVnV1QnhMVXk3dzJoMk12VzR4RTVIcS1BLXJGZm1ZdGNrTkVmOGl6SDlKc3k5TmNMU0RYZHBPMUd4Zi1xMDFTRVhQWU1XLUQwc0ltRV9xMHo4ZE0zY0d4M3JYNXUxSW84dlNITG82VWs5ekNac09RcXVWbTk1eU10Zm8tdjc5R2dMLWtlcG1sX092MUdWdmxUb0dmY2Y3dUJUNUplY3R6a2lNbGVuVXdOLWFhMTFDU1BVcA?oc=5,wradio.com.co,María del Mar Pizarro,['técnicas'],Neutral,,Interior,wradio.com.co
12/11/25,Alertan a la Procuraduría sobre posible conflicto de interés de María del Mar Pizarro con la “Ley de la Noche” | El Colombiano,https://news.google.com/rss/articles/CBMivgFBVV95cUxPSVgwMmpUMlh0VzVJN21tUy1ZUWgyLWVHUUZSR1hjdGEwQ3U3QTBjT0NtUHdxX0JRX3ZnQ2J0aGJJSXFjOEhnNkZpOThUaFo0MXFYczVsVWljU1BLRTNTVHh6NlpocHctUF9Gdy1OWVYtV0hGR0VYZGtMUDdnS2lXamN2U2lYZm9HOEJGak9SWUJFM0daRE9PeWx4UEhZb21rdmEybkM0VjVZamdwQ0hFdFFlUGNlcjJvaDRieTBB0gHDAUFVX3lxTFB1c04tRUhQcV9RSEhfeDdUbkxvbkpDXzVnNzhzNldvY3d6Ylp3Nko4TDhHVHI5RG5xRGVMT3c1aThkZUZoNjVfQ0ZUaVRIU205SWRkT0ZOUGJ5cVJabnFHeERCU2lNbWFhSzk4SUFBN2l6UzdpZDM1WHN6enpJVFJoVkNJVjRfZUFZRmxIV1RsTV9iaXdzZTd6VHhSeTkzTmFGaS1zSUVNQVpWZldGOWduRFFqVDRFb19ETGF0TjF3OFpiQQ?oc=5,elcolombiano.com,María del Mar Pizarro,"['posible', '”']",Neutral,,"Interior, Exterior",elcolombiano.com
05/11/25,"Así es Before Club, el bar de la congresista María del Mar Pizarro donde estuvo el estudiante de Los Andes antes de ser asesinado | El Colombiano",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOR2RBMGE0YWtaQjNNVldpNDdxWl9IdHN2TkJIMmRIMWRuVFVWeU1YNVNlUEVtYWNlaHIydVhoM3B6N2RuX3VzbUIzYWZjTl9NX2FTcnotbkh6aEQ2Z2FiZXlnVC1pamUyTm54TDFadDNUVXZQdEhQenU5ajNrWDU3TzNSSTQ4WEo4dFV3NmtBTy1VSkd3bW82cm05S0c2SzRwak04RjBKX1BZSm5wZHpoaXBwVWlGYUFkLXByY1BsVlBXTWx4X2dnR21rdW8zM0ttNkNZS0hzbWHSAd4BQVVfeXFMT0ZPSW9lMVZDTWFRRXFidzFhSUdfZHdiNzlrRS1BWl9HOVR1Snp0cTJ0Z3dBNXpGbDVDYUx1MGJ1NWRpXzVUQ3RQVFREa1k2cEhnMVp0blJzT05fQlJkeFlCeEZ6cy1fZGtkR3NteFVaQnlnOG1LcXU1QTZKaDFsamp2aDFDNkpQNlQ0dGxPaFBNMk5IbkJTbTlrT3ZPNkFwMmpxaTFmcFdUR01ycERUS1NWay1wd2lDMkdJeThNa0JSTUs2NHdPMkFaRXBRVHZVSzdLM3RYWGRhSEJ4UTB3?oc=5,elcolombiano.com,María del Mar Pizarro,[],Negativa,asesinado,"Exterior, Seguridad",elcolombiano.com
17/09/25,"Coca-Cola está tapando con cemento varios manantiales en La Calera, según denuncia María del Mar Pizarro: “Todo con vista gorda de las autoridades” | El Colombiano",https://news.google.com/rss/articles/CBMinAJBVV95cUxQbzhXWWpVYTVnZDhFdjFVN0ZoMGlaSzJyUDJOblpLSnVuRlZld0l3QkdyenVQMWNXcVRqU0djd0lSYkpBUkVKandEdDhvNE91Xzk2Y2hPUkRjdERKYk5ndFFxYWNWazQ3Ukk3dFJFbWpRdV9ieEN2RTFxcFJJSVZkVTJoS3liVmNfUzlfeE9HSDdsWTdCS2Y2aXhVRVBGcFp0cGdEVDBZaEpFa25IZ3Jpa0VpZFI2SnhILU9FNU9VdjVRb0FFbTNIVG1yM2J4ekRtVnRzOUpYZVZ6bC1nLWxpamlxZWFoRU84eEcxMDVMaDJkM2V6QWUxUUNDdERZUC12OWJVZ2U3M1gtM0RWbVF2ZGgwdFA4ZFZwNTl1WNIBogJBVV95cUxQLTV1ZlQzekRaNEZqNlkxX1R5bC1memhtMWxnQ2VnN05qaGJGMG1iTVNkNFR1QnlYQTl6U1c1YW5TUVBDMG9Kdk1hZmhrUXBMUGRQRXd2VjlLS29OWVZoVnBqRzZ4WjByUzNlUnNfTGRhRmlZczBHYmNZa05EYXBWZk1iWC05NXFzUVU4b1pxRXA5UnFhcDFGb0VTbTZRY2Rob2xBcTVaVWdJbnlpbS1FanVtZkVoSzJ3TjluZm9XSmMxU0NUV2g4ZzRmV3lVZk5McWt3cFE5b2M5bzRQSmhRTk9scGxhWFVWaF96MVJUWC12VVUyWDVXajN3dVVZTG1DSUV5aXdxUkNfa0tkVERMakVGQm5lU2pwSnhRNVR1UndYdw?oc=5,elcolombiano.com,María del Mar Pizarro,['gorda'],Neutral,,Exterior,elcolombiano.com
05/11/25,¿María del Mar Pizarro tendría un conflicto de interés por su participación en mesas técnicas de la Ley de la Noche? | El Colombiano,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPUVM3UWllMWVVWXBpbFNhRFhZUHJXeEZOek4wbnFqZlNvTkNDLU5FT255Ni01Mk9nZnN4SFYyaEs4QmdGQy1ETVFrZEJwS3lyLTJfT0RIMVFKcW5SMlhpUmg3djlVZFNqYVdzZk4tTEV6QVJvVGp2aTV4emxfenRkZ0tyQ1Q3bVVBNEtrUXd1VlpRMlI3N3Bqc2VTWU9ITGNJMk1mbktUOXlNMWN3S1Y2V0dIZmNCQk1SLWkyQ3pfR1PSAcYBQVVfeXFMT0ZHdHdFU212NFpaZDlOQUluMjRJSzhmNnNRZ2lJMjlyY3ZJVThTcHhwRDBCMkFaU2F3ZklVT1dxc3JQUXhweE5fd1JyNlpjTFVQcTVaX1lpOHFuZ2ppbjNESXRZbTdTZ2F3a1k1cmhzWXhIYWVoSWVXZG9jOUZoTzd2UE0tR1cwMU9zZHRvRGcyanZTdXZDWjIxSW52a0luMHB4amFSNWJPRHUwREtCVWszZ0ZXdWFuQWpKblNYaFlNWTFVRG93?oc=5,elcolombiano.com,María del Mar Pizarro,['técnicas'],Neutral,,"Interior, Exterior",elcolombiano.com
04/11/25,Alcaldesa de Barrios Unidos denunció por amenazas a dueño de Before Club y pareja de congresista María del Mar Pizarro | El Colombiano,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQNThYaVpaRURZdXIyUE9FMWp0R0YzQlBOc1haWTRvWjBza2hSZ04tMWlrM2lWajVoMG55NmxNZzI4VlhvbEk2djdvaEJWZlBYY0J2cGU3Z2dFUFNtQnh4RzNxOTZCdDUtci1kai11azk1YTViWG1LTXJwVnJqN2VqWVdOYl9uUTRoREFIOTNwN2hRNG9qZXZwQ3p6LVV6VDdxQ3Rrc3YzazloVEJxMlRwWjkwYWVHZ19WcW5MUVpkMDZ4LWw5UkZIa2QtaGFTVDQwRDhkTVQ4M2x5bk1CQVHSAeMBQVVfeXFMT094ZmJFOEJCZFQxZ2R1RWpvQkY5REFENmpnZHZlUFJnLWNadTFpbEdnU2I2N2ZVN1JsX1FsbDN3dlpzWlA0ZExONkMycDZEWC14M0xEeTdqdk8tWEFQcHA1aXJYUTBCc2RkM0ZwS3VoOVBRZ29rTUhCY3pidV84eWZIdDJKR2ZHc3c1dGIxWHdCR1BxTmc5TTZoT1UxX3pHdmRSeURFYUh5dHM2YWlNRjVNSkxtMUk0dnRCMkEyZWtfTkZndy1tR19VYkdXODdScjQ4eWgxTXFYWm94Q3dUVDFRb0k?oc=5,elcolombiano.com,María del Mar Pizarro,[],Neutral,,Exterior,elcolombiano.com
03/11/25,"Caso estudiante de Los Andes: María del Mar Pizarro, dueña de la discoteca, asegura que no han solicitado las cámaras de seguridad",https://news.google.com/rss/articles/CBMigwJBVV95cUxPYUtuYS1QZmJ0bzZGTDNMYklQRllGYjUxM1VWeUNpaEhGRklPTXpscmZzazZYQkFOR2N1NUZEYkdBUVRGZlRLeFpRelZPdGRzYXFtMU9Ha29xNTZ1Q1VsclpUZWVZWWN1VlgwZnNWaXRyUTU0OURGRWxSbENrV05vSVgybmFuYmNYQ3FNZEFvRzVZZ1hLeXNzZ3ZIVlNsekYtd1hybWQ2aDFtOWxxVEtRMHhZUjNfT2FoeDJ2YzBpRWlvTjI0UzVTMFpCbDZJOWRDX3N4Y1pMdHNOMWlXQ1hpNkM2R1M5VUN3TlozbWtBZ2Rkb25zQ3Y0cnJ0V0JScU5fR3ZF0gGeAkFVX3lxTE9jWGplUTBnQ0lSZk1nSURsVXNIZTNTYzBwb3ktQ3o1VDNSR3FYdUdDNWh3QTBVeVAzNVdWdG51bk04eDdleWU4MkRCRWlBVk9hZzZsWU01ZUtMemtZWXo1S2o4YzdYV3RDLTZodVJhTk1rQnVTSGVMZkF5b3BCeWVnVUJ6NjZtUnNJU2JaSHd1UXFBMUtTR3pMOG5vZVpORFBuTVAwRTl2d1RDYjhaWGY2anVzdTVWWk43bnZlS2Z2UTlWUVlURFVVNzVad2pSdDdpTVgzLVVDVDR2NjRyRGFIa1k2UGx6Z1hqVllIc1VkUk5uNTlTTnBjRXFlRDVKODJsTFNMYjZRVl9fUDQ5ODVVQnJUU2NaZk1jc0ZUVVE?oc=5,elheraldo.co,María del Mar Pizarro,['dueña'],Neutral,,Otros,elheraldo.co
12/11/25,Piden investigar a María del Mar Pizarro por presunto conflicto de interés con bar Before Club,https://news.google.com/rss/articles/CBMizgFBVV95cUxNbEdNODg1azZaMFZEN2VBYklWSkRqTTREMFdVaHRCeC1jVjhZd1N3QXVtNUxiN2ZzZ2pMNlpJci1VRXhmTTNfZWdBYlBDbEI4RkYtU0dLOGlySlRpbldxVGtNWjM1MmRPZUZyd2lCWm1EcnRsY1RLZm80NjRSX3ZwejlxVU15LUdmRDFiajh1TW1MRHFxX1U5V3ZjRUtDbWhGajIwNVNFRGtnTERVOWRKV3NON0pDSGltNGxfRDFicnF2UjlZQ1gxYUhYZ3RmQdIB2wFBVV95cUxQc3dOQnVVZF9GTW1rTGpudUljaEpUQThSakIwUnlmWnRaNXhIdVotUHdRZ19jSmV5cG8yWk02Q2RYNEZaeW1QcXVZc3pvQVpta3M5aEdDb0s3TGQyQ2xwOHlJa2FoeV9Wa2k4dGdaV0FtcDBpWXQxZW5NRWhXV3pWTWVxbzBINFhzUnFHOEhKbklNUjJoU2JndU1ndjhKOWJwRF93aDU0NThqaVp0N2tHY1l1R3JNTndFQmh5U19JN0d0ZnlMX2NWa04tLVNGT0tFXzY1ZG5YVWpvSjA?oc=5,bluradio.com,María del Mar Pizarro,['presunto'],Neutral,,Otros,bluradio.com
04/11/25,María del Mar Pizarro dijo en declaración de conflicto de intereses que es accionista de Before Club,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQLWdwWFIxQU45cWlLTzBOamlRaTR6bTdYRTZlRE0wcHdmTU0zNldLUWRGVmQ1Qk5OWGRVMGpBSkRLUWQwYnNGVEJnNndXNzgyYTlHRG04c25mSkswX3hSNE9rRUZmYTR3V2pRY0JjM3ZFQ3VlLXBfNV9wRGRrZHFxVVBPTlN2WHhaNXJZNXQ0cWVrQ3JISTNNVWhfNXpZLVFKbk1pNjJKTS1RbFJCS01RbkxiWHVybzZHa010QmdwQ2RoSUQ0WjNZdnJhaGVWdnN6N0h6YUpyekc5SnNkQ3FB0gHsAUFVX3lxTE9CS3ZkMHRLYl9lVUpyd1dnTkVGRmNBcXd4YUNMMUZuMTE2MlJTMGliVV9ncEdYZUxDYlpTZDFEQlUxVVlkdVFCblM1d1UtS0dQM2VuaVplR2Rqb1BkU1hJaHJjYngtZEZnbFRUcjB6MW1PYWwwZER6b2xQeTk1ZHltc1JEMGZFTy1LVG9BNXlLS0xzclhkanc0ZWdCRHZ4UkVDRm5IZGNseV9zVmZUTmI5LS1ORURyM1MxNUxMZGN5VTRraG9hYXUzMjcwV2dqUm8zdlE4TXpUcmNmcWxqTlJVeTNJb21xOFdDSklh?oc=5,bluradio.com,María del Mar Pizarro,[],Neutral,,Otros,bluradio.com
04/11/25,"Caso Jaime Esteban Moreno: “Son denuncias oportunistas”, María del Mar Pizarro sobre cuestionamientos en su contra",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPcHFkMEc5VU1LRFBBajNWclVlTmdReFlDYnI1S05wNk5ZV2tlR29lbGE0WEd0bVpYQ1dyOWczZzBtWWJVNXhldkpJcHpqYkw1U2ZDcUtFNmVINktPaTRuMGVERERZY3JoQW1IWW9PbUVsaDdnZXlfbzJ5NTJXbXgyRVlyVjUwSFBOekp1dE1wRW5tWjJuRTc2cWo3NE5SaF81SGk3WUVIWHkyaXVLSk5jSVhfemg1NlNibVFEOWxBc3NrZzZ6WlBwMnk3MEpqdzJn?oc=5,cambiocolombia.com,María del Mar Pizarro,['oportunistas'],Neutral,,Otros,cambiocolombia.com
09/11/25,Congresista María del Mar Pizarro aclaró su vínculo con Before Club tras asesinato de Jaime Moreno,https://news.google.com/rss/articles/CBMioAFBVV95cUxPaVF0UDl5VEtmRUFHWmVLakNhR3ZzMnhYaTRPc3JoQkxqRlY2Y2NhM2hWNmRuNFl1dlI0NXk1T3JvME5xYWRkdmVXNVB0Wnd6ZnVhaHBrTkEzTWlOeGRqMTQ4TDBsMXZLWVQ2U3lxTE5uZ2trVFNXNVRVUnlQcWpUUmU1eUpmSEFaelBkVW9SbzZwcHp3TzJ1T3FYZDB6R20z0gGmAUFVX3lxTE9uWS1sejJFaG1WaEFqYVFOdWhscWNTc216dkYtV3ZUaXgteHZDeDg3RVRaSDNES1RfT0VrZS02MDdkN2NhRk1hTmlVNlMzVnpwSFRuV29uZFBSdDlfRDBqV0RXSGtOdFRidHRieFJxRmhXUHk0b25vS2EzcEhud1NxZEllSDFTZGxJRlhqUnJ4ZF9BUGpySUxBei1ZREFmeXpqMXlReHc?oc=5,pulzo.com,María del Mar Pizarro,[],Negativa,"asesinato, asesinato",Seguridad,pulzo.com
